samples	000009430	000007580	000009233	000009043	000002150	000007329	000007392	000007502	000007457	000004866	000000498	000007921	000008311	000001390	000008079	000002813	000008083	000007690	000008933	000007748	000007224	000000327	000000324	000009266	000008984	000006908	000005189	000000052	000008934	000007829	000007279	000004864	000008131	000000328	000002351	000008641	000005355	000005578	000008595	000000321	000005192	000003964	000004768	000002591	000003742	000006497	000008549	000003743	000000006	000006491	000003752	000005195	000008725	000001010	000006286	000008260	000007096	000008314	000000121	000007504	000005920	000003553	000000074	000000015	000000108	000000032	000006907	000000013	000007691	000007880	000005030	000000051	000009019	000007501	000007460	000005579	000002822	000005577	000000150	000009124	000004467	000005354	000000637	000000070	000001783	000007987	000000329	000008776	000006689	000008688	000001788	000000155	000000053	000004665	000001789	000004661	000002152	000004767	000006107	000000127	000008507	000005193	000007393	000000337	000006494	000006490	000008391	000002812	000008936	000009089	000000031	000007158	000007278	000003047	000000500	000004306	000000033	000008505	000000177	000008449	000002829	000005351	000006108	000002818	000009154	000008039	000003550	000008228	000007828	000001588	000002153	000006281	000003749	000005359	000003411	000001784	000001786	000000067	000007550	000001587	000002819	000004288	000001008	000006504	000008882	000007988	000004298	000009268	000008226	000002149	000005031	000007753	000000336	000000106	000003412	000004870	000002817	000007458	000008200	000008390	000009346	000000076	000007332	000002821	000001795	000002844	000008133	000005580	000009044	000009155	000002605	000005202	000002009	000002840	000008642	000007693	000009158	000003963	000005360	000002601	000006690	000003245	000002597	000001209	000007585	000007199	000005358	000007198	000000153	000009312	000003037	000007587	000001594	000000019	000002816	000005029	000008259	000005914	000005932	000007803	000006112	000009313	000006502	000008038	000008818	000009347	000009343	000003046	000003248	000008597	000006492	000004472	000000098	000004463	000007549	000000642	000002590	000009018	000000326	000002612	000008817	000007920	000008312	000007802	000009047	000008313	000003258	000005944	000007883	000005940	000008355	000009393	000004287	000004303	000002824	000002825	000007330	000000339	000007099	000007650	000005752	000007226	000002814	000004461	000009234	000006488	000005372	000005935	000008689	000008724	000004459	000009397	000003040	000004296	000007503	000005744	000002003	000008201	000008884	000009045	000000331	000009232	000008080	000008982	000007281	000007161	000009398	000000815	000008354	000001611	000008777	000009123	000005947	000008843	000004863	000008844	000008550	000007653	000009441	000009091	000003071	000005959	000009093	000001613	000008450	000007834
HIRSN2SP18b	3614	2	1019	557	10	0	1	2314	2	58	0	0	505	1307	0	1	7	0	2	10	308	3	0	870	0	16	24	11	4	0	0	1	0	1	125	18	0	0	0	0	419	387	356	0	65	165	0	30	641	0	70	4	19	7	66	52	32	1420	0	961	0	0	48	0	0	0	0	124	12	77	33	0	1	439	2	2	0	0	5	5167	0	5	0	0	6	0	0	0	210	0	0	0	19	1	0	157	0	0	0	0	24	0	31	0	0	0	0	16	101	16	100	3789	0	751	0	0	92	0	0	0	3	0	0	0	153	92	109	59	24	18	0	0	12	0	85	24	136	0	0	0	0	0	4	0	35	0	1	0	36	0	0	1	2	0	2	0	0	119	3	0	55	0	137	0	54	60	0	0	2	79	0	36	2509	0	31	0	150	113	0	7	4	144	0	6	29	0	0	42	326	0	20	0	29	0	0	13	25	0	0	45	0	16	0	213	8	14	21	9	1832	8	0	18	50	39	0	0	0	1	0	0	4	3	0	0	0	0	618	7	28	0	13	1637	8	5	0	0	0	0	0	0	0	109	0	0	1	0	0	0	0	0	0	11	446	0	128	0	6	0	3	1	0	3	0	0	0	1275	82	0	2	0	0	1211	188	2	17	14	0	0	67	0	0	9	0	0	0	0
HIRSN2SP19a	8637	1	0	837	0	0	0	813	0	0	0	18858	1	32	0	0	2	0	0	9	24	0	13018	0	0	0	2	0	0	13149	0	0	0	0	0	0	0	0	0	0	0	5537	1550	0	0	0	0	0	0	0	0	8366	0	0	0	0	0	0	0	415	0	1	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	1	0	12	0	4730	0	0	0	0	239	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	16	0	36	2073	0	0	0	0	0	0	0	1	0	0	1	0	0	250	0	0	0	106	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	3	16	2286	0	0	0	0	0	0	0	168	0	0	0	0	0	0	1	0	0	0	0	0	0	0	55	0	0	3	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	26	36	11	0	0	0	0	0	1	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	7	0	0	8	0	0	0	0	0	0	219	0	0	0	0	0	0	0	0	0	33	61	0	2	0	0	0	0	0	0	0	0	0	0	1	30	0	0	0	0	0	0	0	0	0	0	13	20	0	0	0	0	0	0	1176
HIRSN2SP19b	1871	0	657	392	1	0	0	1596	10	176	0	2	436	969	0	2	7	0	3	13	300	4	0	523	0	24	36	22	2	0	0	0	0	1	133	15	0	1	1	0	217	349	288	0	55	148	0	14	394	0	63	3	10	7	44	53	21	646	0	463	0	0	36	0	0	0	0	125	14	59	21	0	0	307	3	1	0	0	4	1050	0	7	0	0	6	2	0	0	128	0	2	0	13	0	0	62	1	0	0	0	31	0	46	0	0	0	0	12	51	12	61	944	0	368	0	0	84	0	0	0	4	0	0	0	59	96	63	48	12	16	0	0	11	2	51	15	3610	0	0	1	0	0	8	1	34	1	0	0	35	0	0	2	2	0	0	0	0	3440	0	1	33	0	100	0	46	41	0	0	3	32	0	29	563	0	37	0	2936	106	1	0	2	171	4	2	26	0	0	75	378	0	11	0	30	1	0	8	21	0	0	17	0	8	0	216	9	5	7	64	454	13	0	9	89	24	0	0	0	0	0	0	2	5	0	0	0	0	256	11	20	0	10	380	11	4	0	0	0	0	0	0	0	71	1	0	0	0	0	0	0	0	0	2	109	0	109	0	1	0	14	0	0	5	0	0	0	310	47	0	0	0	0	261	46	8	128	5	0	2	41	0	0	5	0	0	0	0
HIRSN2SP20a	7331	10	263	124	7	1	0	164	9	2	0	0	183	289	5	0	4	0	7	13	80	2	0	1227	0	0	1	34	2	0	0	1	0	0	0	0	0	0	4	0	361	230	488	9847	2	131	0	0	0	0	0	0	48	0	0	1	2	18	1	0	0	0	41	0	2	0	0	0	4	0	0	0	0	1	2	2	1	0	0	0	0	0	0	0	1	0	0	1	179	5	0	1	1	0	1	16	1	2	0	1	21	0	9	0	0	1	0	331	4358	47	13	0	0	48	1	0	0	2	0	0	0	0	4033	0	190	4	169	0	0	82	3955	0	3	0	1	2793	0	0	0	1	0	0	0	0	2	3583	0	0	0	3526	3078	1	0	1	0	0	1	0	0	0	66	0	108	1146	5	54	0	0	0	123	0	0	0	0	64	0	2	3	0	0	1	3	0	2702	8	0	0	24	0	2915	0	0	305	1	1	7	0	0	0	0	0	2569	1	0	0	17	32	7	0	0	0	1	0	17	0	0	0	0	0	0	0	0	0	0	0	0	7	1	0	0	0	2	0	0	0	0	1	0	0	0	0	9	0	0	0	0	0	5	2	1	0	20	0	0	1	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	16	0	1	0	0	0	29	0	0	0	0	0	0	0
HIRSN2SP20b	8	1	0	758	0	0	0	11	5	3	1	2	1	37	16968	0	13477	0	0	0	2	0	0	32	0	1	50	0	12772	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	1498	0	0	0	0	0	0	1	0	6814	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	5341	0	5587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	2166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2751	0	0	0	0	1	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	67	0	0	1	0	0	0	0	0	2040	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	578	0	7	0	1	1	0	1	0	0	0	0	177	0	0	1	0	0	0	0	0	0	0	0	0	841	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	91	0	0	0	0	0	0	0	0	3	0	0	1616	0	0	0	0	0	0	0	1468	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0
HIRSN2SP3a	6477	8	703	417	68	0	8	149	155	4	8	10	385	598	1	6	31	2	10	43	159	3	0	1446	0	0	0	53	3	0	0	0	0	0	6	102	3	3	3	0	794	34	307	3	2	291	0	0	19	0	0	2	38	0	15	0	14	72	95	14	0	0	1	0	0	0	0	5	0	0	3	0	5	12	1	8	0	2	0	0	0	0	0	0	1	0	0	0	181	0	0	0	0	0	3	16	0	0	1	8	172	1	1	0	0	0	0	0	22	33	13	0	0	42	0	1	22	2	0	0	0	0	0	0	221	1	61	1	3	102	1	0	0	0	2	92	6	0	0	0	0	0	3	0	8	2	1	0	0	0	0	4	2	0	0	0	1	0	0	0	53	0	148	0	0	0	1	1	3	115	0	6	6	0	79	0	2	10	1	0	0	9	0	1	34	0	0	127	76	0	0	2	5	0	1	8	0	0	0	3	0	3	0	14	9	27	144	17	0	0	6	3	21	64	0	0	3	1	0	1	9	12	0	0	0	1	0	19	0	0	3	6	2	1	1	3	0	0	0	0	0	9	0	0	0	4	0	11	1	0	0	40	0	0	0	0	3	0	7	1	0	3	0	0	0	0	43	0	0	0	0	0	0	0	3	10	0	10	37	0	0	0	0	0	0	0
HIRSN2SP3b	54926	38086	0	55	17	0	0	2	1	0	1	0	4	2	0	0	0	0	0	91	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1534	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	3	248	1	0	0	0	2	0	0	0	0	0	0	0	0	0	1684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	146	0	0	0	0	0	0	0	0	1023	0	0	0	0	0	0	8	0	0	2232	0	0	0	0	4	0	0	0	1	0	44	2505	0	0	0	0	0	0	0	0	0	0	0	0	0	127	1437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1347	0	0	1	1	0	0	0	0	0	0	0	0	0	0	224	0	0	0	0	0	545	0	0	0	0	0	464	1	0	0	0	0	0	0
HIRSN2SP4a	30	2	2	2	2	0	0	5	3	6	0	0	6	8	5	0	4	0	0	0	0	1	0	10	0	0	0	0	6	0	0	0	0	0	1	0	0	0	4	0	1	0	1	10	0	2	0	0	1	0	0	0	5	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	3	1	0	3	0	402	0	1	0	0	0	0	0	1	0	0	0	2	0	2	0	0	0	0	1	0	0	1	1	0	0	0	1	0	1	0	0	0	0	275	0	0	0	0	0	0	0	1	0	0	1	0	0	0	4	0	2	0	3	0	0	0	3	0	0	0	2	3	0	0	0	0	0	0	2	1	0	1	2	1	0	4	2	0	0	1	1	0	0	0	0	0	1	0	1	2	1	0	0	0	1	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HIRSN2SP4b	445	0	75	46	23	0	0	7	9	0	0	0	55	40	0	0	5	0	1	1	9	0	0	79	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	81	1	13	0	0	9	0	0	0	0	0	0	0	0	0	0	4	7	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	3	0	0	0	0	6	1	0	0	0	0	0	0	2	6	0	0	0	2	0	0	0	0	0	0	0	0	0	0	13	0	3	0	1	7	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	12	0	0	0	0	0	0	8	0	1	0	0	3	0	0	1	0	0	0	0	0	1	6	0	0	8	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	12	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0
HIRSN2SP5a	182	0	4	16	0	0	0	0	5	25	7	0	5	6	1	0	0	1	1	0	0	15	0	60	1	2	0	1	0	0	0	1	0	0	3	0	10655	0	7	0	9	2	2	0	0	3	0	0	0	0	0	0	1	0	0	0	2593	0	0	0	0	0	0	1	2	4633	0	0	0	0	0	2	11	0	1	8	0	6287	0	0	0	1	0	0	5130	0	0	0	7	5492	1	1	0	0	3395	1	0	0	0	0	3465	3238	0	4156	0	0	0	17	0	0	0	0	1	1	0	0	1	4458	0	0	0	0	0	0	8	0	13	0	0	53	1	2877	0	0	1	2	0	1	0	0	2	0	3	0	0	0	2	0	0	0	0	0	0	0	5	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	2056	0	0	0	1	3019	0	2	0	0	0	0	0	0	2	0	0	0	0	0	2607	0	2603	0	0	1	0	1	0	0	0	1	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	2	0	0	289	0	0	0	0	0	0	0	687	0	0	19	3	0	0	0	0	1507	1	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	4	0	0	0	2	0	0	0	0	0	0	0
